ID,gender,age,maritalStatus,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,ID,weather,time,coupon,expiration,Y,ID,destination,passanger,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp
21842,Female,50plus,Widowed,Associates degree,Healthcare Support,$12500 - $24999,less1,less1,4~8,1~3,less1,21842,Snowy,7AM,Coffee House,1d,1,21842,Work,Alone,0,0,1,0
14560,Female,31,Married partner,Some college - no degree,Office & Administrative Support,$37500 - $49999,1~3,1~3,4~8,1~3,less1,14560,Sunny,10PM,Restaurant(<20),2h,1,14560,Home,Alone,0,0,1,0
12717,Male,21,Single,Bachelors degree,Computer & Mathematical,$87500 - $99999,1~3,1~3,1~3,4~8,1~3,12717,Sunny,2PM,Coffee House,2h,0,12717,No Urgent Place,Friend(s),1,0,0,1
18325,Female,41,Married partner,Graduate degree (Masters or Doctorate),Computer & Mathematical,$75000 - $87499,less1,4~8,gt8,1~3,less1,18325,Sunny,2PM,Restaurant(20-50),2h,1,18325,No Urgent Place,Friend(s),1,0,0,1
20997,Female,36,Single,High School Graduate,Food Preparation & Serving Related,$12500 - $24999,less1,less1,1~3,less1,less1,20997,Rainy,10AM,Bar,1d,0,20997,No Urgent Place,Alone,1,0,0,1
15685,Male,21,Single,High School Graduate,Student,$50000 - $62499,never,1~3,gt8,4~8,never,15685,Sunny,6PM,Restaurant(<20),2h,1,15685,Home,Alone,0,0,1,0
13949,Male,26,Married partner,Bachelors degree,Computer & Mathematical,$25000 - $37499,less1,1~3,1~3,1~3,1~3,13949,Sunny,7AM,Bar,1d,0,13949,Work,Alone,1,1,0,1
20417,Female,26,Unmarried partner,Bachelors degree,Community & Social Services,$37500 - $49999,less1,never,1~3,less1,never,20417,Sunny,10PM,Restaurant(20-50),1d,0,20417,Home,Alone,1,0,0,1
17546,Female,36,Single,Some college - no degree,Healthcare Practitioners & Technical,$12500 - $24999,never,less1,gt8,4~8,less1,17546,Snowy,10PM,Restaurant(20-50),2h,1,17546,Home,Alone,0,0,0,1
19401,Male,21,Single,Bachelors degree,Unemployed,$100000 or More,4~8,less1,1~3,4~8,1~3,19401,Snowy,7AM,Carry out & Take away,1d,1,19401,Work,Alone,1,0,1,0
11922,Female,31,Single,Bachelors degree,Transportation & Material Moving,$25000 - $37499,less1,1~3,4~8,gt8,less1,11922,Sunny,10AM,Carry out & Take away,2h,1,11922,No Urgent Place,Friend(s),1,0,0,1
16040,Female,26,Unmarried partner,Some college - no degree,Management,$37500 - $49999,less1,less1,less1,1~3,less1,16040,Sunny,6PM,Coffee House,2h,0,16040,Home,Alone,1,1,0,1
10091,Male,21,Single,Associates degree,Student,$12500 - $24999,1~3,less1,1~3,less1,1~3,10091,Sunny,10AM,Carry out & Take away,2h,1,10091,No Urgent Place,Friend(s),1,0,0,1
10058,Male,46,Single,Some college - no degree,Student,$12500 - $24999,never,4~8,1~3,1~3,never,10058,Sunny,6PM,Restaurant(20-50),1d,0,10058,Home,Alone,1,0,0,1
10486,Male,26,Single,Some college - no degree,Unemployed,$87500 - $99999,never,1~3,4~8,less1,never,10486,Sunny,6PM,Bar,1d,0,10486,Home,Alone,0,0,1,0
11782,Male,21,Unmarried partner,Some college - no degree,Student,$12500 - $24999,4~8,1~3,4~8,4~8,1~3,11782,Sunny,7AM,Bar,1d,1,11782,Work,Alone,1,1,0,1
15974,Male,36,Married partner,Graduate degree (Masters or Doctorate),Sales & Related,$100000 or More,1~3,less1,1~3,4~8,1~3,15974,Sunny,6PM,Restaurant(<20),2h,1,15974,Home,Alone,0,0,1,0
17772,Male,21,Unmarried partner,Bachelors degree,Business & Financial,$62500 - $74999,4~8,1~3,4~8,1~3,less1,17772,Sunny,7AM,Restaurant(<20),1d,1,17772,Work,Alone,0,0,1,0
11763,Female,26,Single,Bachelors degree,Education&Training&Library,$25000 - $37499,never,1~3,less1,1~3,less1,11763,Sunny,7AM,Restaurant(<20),1d,1,11763,Work,Alone,0,0,0,1
18488,Female,50plus,Single,Graduate degree (Masters or Doctorate),Business & Financial,$37500 - $49999,less1,gt8,1~3,1~3,1~3,18488,Snowy,10PM,Restaurant(20-50),2h,0,18488,Home,Alone,0,0,0,1
18437,Male,41,Married partner,Associates degree,Farming Fishing & Forestry,$25000 - $37499,never,never,never,1~3,never,18437,Sunny,10PM,Restaurant(<20),2h,0,18437,No Urgent Place,Friend(s),0,0,0,1
17980,Male,36,Married partner,Bachelors degree,Business & Financial,$75000 - $87499,less1,less1,4~8,1~3,1~3,17980,Snowy,10PM,Carry out & Take away,1d,1,17980,No Urgent Place,Friend(s),1,0,0,1
18742,Female,41,Married partner,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,less1,1~3,4~8,1~3,less1,18742,Sunny,2PM,Restaurant(20-50),2h,0,18742,No Urgent Place,Friend(s),1,0,0,1
15403,Female,26,Unmarried partner,Bachelors degree,Education&Training&Library,$50000 - $62499,1~3,1~3,1~3,1~3,1~3,15403,Sunny,6PM,Coffee House,1d,0,15403,Home,Alone,0,0,0,1
18346,Male,26,Unmarried partner,Bachelors degree,Sales & Related,$75000 - $87499,never,never,1~3,4~8,1~3,18346,Sunny,10PM,Restaurant(<20),2h,1,18346,No Urgent Place,Friend(s),0,0,0,1
19422,Female,50plus,Divorced,Some college - no degree,Unemployed,$37500 - $49999,never,never,4~8,1~3,less1,19422,Rainy,7AM,Bar,1d,0,19422,Work,Alone,1,1,0,1
15064,Male,36,Married partner,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,never,gt8,4~8,less1,less1,15064,Sunny,6PM,Restaurant(<20),1d,1,15064,No Urgent Place,Friend(s),1,0,0,1
16034,Female,26,Unmarried partner,Some college - no degree,Management,$37500 - $49999,less1,less1,less1,1~3,less1,16034,Sunny,2PM,Coffee House,2h,1,16034,No Urgent Place,Partner,0,0,0,1
22030,Male,21,Single,Bachelors degree,Legal,$87500 - $99999,1~3,less1,less1,less1,less1,22030,Sunny,6PM,Carry out & Take away,1d,1,22030,Home,Alone,0,0,0,1
19325,Female,46,Divorced,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,1~3,1~3,1~3,1~3,19325,Sunny,6PM,Carry out & Take away,1d,1,19325,Home,Alone,0,0,0,1
21175,Female,below21,Unmarried partner,Some college - no degree,Education&Training&Library,$37500 - $49999,never,gt8,gt8,gt8,less1,21175,Sunny,10AM,Restaurant(<20),2h,0,21175,No Urgent Place,Alone,0,0,0,1
10121,Male,26,Unmarried partner,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,10121,Sunny,2PM,Carry out & Take away,1d,1,10121,No Urgent Place,Friend(s),1,0,0,1
12830,Female,50plus,Married partner,Bachelors degree,Life Physical Social Science,$50000 - $62499,less1,never,4~8,less1,less1,12830,Sunny,10AM,Carry out & Take away,2h,1,12830,No Urgent Place,Kid(s),1,0,0,1
13655,Female,31,Married partner,Bachelors degree,Sales & Related,$12500 - $24999,less1,1~3,1~3,1~3,less1,13655,Sunny,10AM,Bar,1d,0,13655,No Urgent Place,Kid(s),1,0,0,1
20865,Male,41,Single,Bachelors degree,Business & Financial,$62500 - $74999,1~3,4~8,1~3,4~8,4~8,20865,Sunny,10PM,Bar,2h,1,20865,Home,Partner,1,1,0,1
12754,Male,36,Single,Some college - no degree,Sales & Related,$50000 - $62499,never,never,less1,4~8,less1,12754,Sunny,7AM,Restaurant(<20),1d,1,12754,Work,Alone,0,0,0,1
18711,Male,31,Married partner,Graduate degree (Masters or Doctorate),Business & Financial,$75000 - $87499,1~3,4~8,less1,4~8,less1,18711,Rainy,7AM,Restaurant(<20),2h,0,18711,Work,Alone,1,1,0,1
18081,Female,50plus,Married partner,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,never,4~8,1~3,less1,18081,Rainy,10PM,Bar,1d,0,18081,No Urgent Place,Kid(s),1,0,0,1
11177,Male,26,Married partner,Bachelors degree,Computer & Mathematical,$100000 or More,1~3,gt8,4~8,gt8,4~8,11177,Sunny,6PM,Restaurant(<20),2h,0,11177,No Urgent Place,Friend(s),1,0,0,1
19895,Female,36,Divorced,Associates degree,Computer & Mathematical,$12500 - $24999,less1,4~8,1~3,less1,less1,19895,Rainy,7AM,Carry out & Take away,2h,0,19895,Work,Alone,1,0,1,0
15023,Female,31,Married partner,Some college - no degree,Unemployed,$50000 - $62499,never,never,1~3,gt8,1~3,15023,Sunny,7AM,Coffee House,2h,0,15023,Work,Alone,1,0,1,0
12941,Male,50plus,Married partner,Some college - no degree,Computer & Mathematical,$37500 - $49999,1~3,less1,4~8,1~3,1~3,12941,Sunny,2PM,Coffee House,2h,1,12941,No Urgent Place,Friend(s),1,0,0,1
18902,Male,26,Unmarried partner,Associates degree,Management,$12500 - $24999,less1,less1,4~8,1~3,less1,18902,Sunny,10PM,Bar,1d,1,18902,Home,Partner,1,1,0,1
12847,Female,21,Single,Bachelors degree,Student,$62500 - $74999,never,less1,1~3,less1,less1,12847,Sunny,10AM,Carry out & Take away,2h,1,12847,No Urgent Place,Friend(s),1,0,0,1
20707,Female,41,Single,Bachelors degree,Healthcare Support,$75000 - $87499,less1,less1,1~3,1~3,less1,20707,Sunny,10AM,Coffee House,1d,0,20707,No Urgent Place,Kid(s),0,0,0,1
18080,Female,50plus,Married partner,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,never,4~8,1~3,less1,18080,Rainy,6PM,Carry out & Take away,2h,1,18080,No Urgent Place,Kid(s),1,0,0,1
14931,Female,21,Unmarried partner,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,14931,Sunny,6PM,Restaurant(<20),2h,1,14931,Home,Alone,0,0,1,0
12578,Female,50plus,Married partner,Some college - no degree,Education&Training&Library,$25000 - $37499,never,less1,gt8,4~8,less1,12578,Sunny,7AM,Restaurant(20-50),1d,0,12578,Work,Alone,1,0,0,1
12553,Female,26,Single,Some college - no degree,Office & Administrative Support,$37500 - $49999,4~8,4~8,4~8,4~8,less1,12553,Sunny,6PM,Coffee House,2h,1,12553,Home,Alone,0,0,0,1
12861,Female,21,Single,Bachelors degree,Student,$62500 - $74999,never,less1,1~3,less1,less1,12861,Sunny,7AM,Bar,1d,0,12861,Work,Alone,1,1,0,1
16001,Female,50plus,Divorced,Graduate degree (Masters or Doctorate),Retired,$37500 - $49999,never,never,4~8,1~3,never,16001,Sunny,7AM,Carry out & Take away,1d,1,16001,Work,Alone,1,1,0,1
16629,Male,26,Single,Bachelors degree,Business & Financial,$100000 or More,4~8,1~3,1~3,1~3,less1,16629,Rainy,10AM,Carry out & Take away,2h,1,16629,No Urgent Place,Friend(s),1,0,0,1
16368,Female,26,Unmarried partner,Bachelors degree,Management,$62500 - $74999,1~3,gt8,gt8,gt8,gt8,16368,Sunny,10AM,Bar,1d,1,16368,No Urgent Place,Alone,0,0,0,1
15264,Male,50plus,Married partner,Graduate degree (Masters or Doctorate),Retired,$62500 - $74999,never,4~8,1~3,4~8,less1,15264,Sunny,10AM,Restaurant(<20),1d,1,15264,No Urgent Place,Kid(s),1,0,0,1
17997,Male,26,Unmarried partner,Bachelors degree,Management,$25000 - $37499,1~3,never,4~8,never,1~3,17997,Rainy,10PM,Bar,2h,1,17997,No Urgent Place,Friend(s),1,0,0,1
19691,Male,41,Married partner,Some college - no degree,Production Occupations,$25000 - $37499,less1,never,gt8,1~3,1~3,19691,Sunny,2PM,Bar,1d,0,19691,No Urgent Place,Partner,0,0,0,1
19140,Male,below21,Single,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,,19140,Sunny,10PM,Coffee House,1d,1,19140,No Urgent Place,Friend(s),1,0,0,1
15622,Male,26,Single,Associates degree,Management,$37500 - $49999,4~8,1~3,4~8,1~3,less1,15622,Sunny,10PM,Carry out & Take away,1d,0,15622,Home,Alone,0,0,1,0
15946,Female,21,Married partner,Some college - no degree,Unemployed,$37500 - $49999,less1,less1,1~3,1~3,1~3,15946,Sunny,10AM,Coffee House,1d,0,15946,No Urgent Place,Partner,1,0,0,1
12061,Female,36,Married partner,Graduate degree (Masters or Doctorate),Arts Design Entertainment Sports & Media,$50000 - $62499,4~8,gt8,4~8,4~8,1~3,12061,Sunny,2PM,Restaurant(<20),1d,1,12061,No Urgent Place,Kid(s),0,0,0,1
20908,Female,21,Unmarried partner,Some college - no degree,Student,Less than $12500,1~3,1~3,4~8,1~3,less1,20908,Snowy,2PM,Restaurant(<20),1d,0,20908,No Urgent Place,Friend(s),0,0,0,1
20472,Female,31,Unmarried partner,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,20472,Rainy,10AM,Coffee House,1d,1,20472,No Urgent Place,Alone,1,0,0,1
22529,Male,21,Unmarried partner,High School Graduate,Food Preparation & Serving Related,$12500 - $24999,1~3,never,gt8,4~8,1~3,22529,Rainy,10AM,Bar,1d,0,22529,No Urgent Place,Alone,1,0,0,1
17532,Female,36,Single,Some college - no degree,Healthcare Practitioners & Technical,$12500 - $24999,never,less1,gt8,4~8,less1,17532,Sunny,10PM,Restaurant(<20),2h,0,17532,No Urgent Place,Friend(s),0,0,0,1
21702,Female,50plus,Married partner,High School Graduate,Sales & Related,$37500 - $49999,never,gt8,4~8,1~3,less1,21702,Sunny,10PM,Bar,2h,0,21702,Home,Partner,1,1,0,1
21835,Female,50plus,Widowed,Associates degree,Healthcare Support,$12500 - $24999,less1,less1,4~8,1~3,less1,21835,Rainy,10PM,Coffee House,2h,0,21835,Home,Alone,0,0,1,0
22147,Female,21,Unmarried partner,Bachelors degree,Unemployed,$25000 - $37499,never,never,1~3,1~3,less1,22147,Rainy,6PM,Carry out & Take away,1d,1,22147,Home,Partner,0,0,1,0
13102,Male,26,Married partner,Bachelors degree,Computer & Mathematical,$87500 - $99999,never,less1,1~3,1~3,less1,13102,Sunny,2PM,Restaurant(<20),1d,1,13102,No Urgent Place,Kid(s),0,0,0,1
15038,Male,21,Single,Bachelors degree,Computer & Mathematical,$12500 - $24999,less1,1~3,gt8,gt8,1~3,15038,Sunny,6PM,Bar,2h,1,15038,No Urgent Place,Partner,1,0,0,1
21021,Female,26,Single,Bachelors degree,Unemployed,$25000 - $37499,1~3,never,1~3,4~8,1~3,21021,Sunny,10AM,Restaurant(<20),2h,1,21021,No Urgent Place,Alone,0,0,0,1
14110,Male,31,Married partner,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,14110,Sunny,2PM,Restaurant(<20),2h,0,14110,No Urgent Place,Friend(s),1,0,0,1
17056,Male,21,Unmarried partner,High School Graduate,Sales & Related,$37500 - $49999,never,less1,4~8,4~8,less1,17056,Snowy,10PM,Restaurant(20-50),2h,0,17056,Home,Alone,0,0,0,1
21056,Male,46,Single,Some college - no degree,Sales & Related,Less than $12500,1~3,1~3,4~8,4~8,4~8,21056,Snowy,7AM,Bar,1d,1,21056,Work,Alone,1,1,0,1
12014,Female,50plus,Married partner,Associates degree,Legal,$100000 or More,less1,never,gt8,4~8,1~3,12014,Sunny,10AM,Coffee House,2h,0,12014,No Urgent Place,Partner,0,0,0,1
10788,Female,46,Married partner,Some college - no degree,Sales & Related,$25000 - $37499,less1,less1,1~3,less1,never,10788,Sunny,10AM,Coffee House,2h,0,10788,No Urgent Place,Friend(s),0,0,0,1
13870,Female,26,Married partner,Bachelors degree,Healthcare Practitioners & Technical,$100000 or More,never,1~3,1~3,4~8,less1,13870,Sunny,2PM,Coffee House,1d,1,13870,No Urgent Place,Friend(s),1,0,0,1
10369,Female,31,Married partner,Bachelors degree,Life Physical Social Science,$37500 - $49999,never,less1,4~8,4~8,less1,10369,Sunny,2PM,Coffee House,1d,0,10369,No Urgent Place,Friend(s),1,0,0,1
21826,Female,50plus,Widowed,Associates degree,Healthcare Support,$12500 - $24999,less1,less1,4~8,1~3,less1,21826,Sunny,10AM,Carry out & Take away,2h,1,21826,No Urgent Place,Friend(s),0,0,0,1
16311,Female,31,Married partner,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,less1,4~8,4~8,1~3,never,16311,Sunny,10PM,Carry out & Take away,1d,1,16311,Home,Alone,1,1,0,1
11091,Male,41,Married partner,Some college - no degree,Arts Design Entertainment Sports & Media,$25000 - $37499,never,1~3,gt8,4~8,less1,11091,Sunny,6PM,Bar,1d,0,11091,Home,Alone,0,0,1,0
13241,Female,31,Single,High School Graduate,Healthcare Support,$25000 - $37499,never,1~3,1~3,1~3,1~3,13241,Sunny,6PM,Bar,1d,1,13241,Home,Alone,0,0,1,0
13053,Female,41,Married partner,Graduate degree (Masters or Doctorate),Computer & Mathematical,$75000 - $87499,less1,gt8,4~8,gt8,less1,13053,Sunny,6PM,Restaurant(<20),2h,1,13053,No Urgent Place,Friend(s),1,0,0,1
10962,Male,21,Married partner,Bachelors degree,Architecture & Engineering,$75000 - $87499,less1,less1,1~3,4~8,less1,10962,Sunny,7AM,Coffee House,2h,0,10962,Work,Alone,1,1,0,1
20793,Female,31,Single,High School Graduate,Healthcare Support,$25000 - $37499,never,1~3,1~3,1~3,less1,20793,Rainy,7AM,Carry out & Take away,1d,1,20793,Work,Alone,0,0,0,1
10222,Female,21,Unmarried partner,Bachelors degree,Management,$87500 - $99999,1~3,1~3,1~3,1~3,1~3,10222,Sunny,10AM,Coffee House,2h,1,10222,No Urgent Place,Partner,0,0,0,1
13423,Female,46,Married partner,Some college - no degree,Arts Design Entertainment Sports & Media,$25000 - $37499,less1,4~8,1~3,1~3,less1,13423,Sunny,7AM,Carry out & Take away,2h,1,13423,Work,Alone,0,0,1,0
16332,Female,36,Divorced,Graduate degree (Masters or Doctorate),Student,$12500 - $24999,never,gt8,gt8,gt8,1~3,16332,Sunny,6PM,Coffee House,1d,0,16332,Home,Alone,0,0,0,1
19267,Male,26,Single,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,1~3,gt8,4~8,4~8,1~3,19267,Sunny,7AM,Restaurant(<20),1d,0,19267,Work,Alone,0,0,0,1
20636,Male,21,Single,Bachelors degree,Protective Service,$25000 - $37499,never,never,gt8,less1,less1,20636,Rainy,7AM,Carry out & Take away,2h,1,20636,Work,Alone,1,0,1,0
16019,Female,26,Single,Bachelors degree,Unemployed,Less than $12500,4~8,1~3,gt8,4~8,1~3,16019,Sunny,7AM,Coffee House,2h,1,16019,Work,Alone,0,0,1,0
19239,Male,50plus,Married partner,Some college - no degree,Office & Administrative Support,$62500 - $74999,1~3,never,1~3,1~3,less1,19239,Sunny,10PM,Restaurant(<20),1d,0,19239,Home,Partner,0,0,1,0
18331,Female,41,Married partner,Graduate degree (Masters or Doctorate),Computer & Mathematical,$75000 - $87499,less1,4~8,gt8,1~3,less1,18331,Sunny,2PM,Restaurant(20-50),1d,0,18331,No Urgent Place,Kid(s),0,0,0,1
21297,Male,21,Single,Bachelors degree,Student,$25000 - $37499,1~3,4~8,1~3,1~3,less1,21297,Snowy,7AM,Restaurant(<20),1d,0,21297,Work,Alone,1,0,0,1
17647,Male,50plus,Married partner,Associates degree,Retired,$37500 - $49999,never,never,4~8,4~8,never,17647,Snowy,10AM,Carry out & Take away,1d,1,17647,No Urgent Place,Friend(s),1,0,0,1
10672,Male,31,Married partner,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,10672,Sunny,7AM,Bar,1d,1,10672,Work,Alone,1,1,0,1
18175,Female,46,Married partner,Bachelors degree,Construction & Extraction,$12500 - $24999,1~3,4~8,4~8,1~3,less1,18175,Sunny,10PM,Restaurant(<20),1d,1,18175,No Urgent Place,Partner,1,0,0,1
18417,Male,26,Single,Bachelors degree,Food Preparation & Serving Related,$50000 - $62499,4~8,1~3,4~8,1~3,4~8,18417,Sunny,10AM,Bar,1d,1,18417,No Urgent Place,Partner,1,0,0,1
11696,Male,46,Single,Bachelors degree,Management,$100000 or More,never,less1,4~8,1~3,never,11696,Sunny,7AM,Carry out & Take away,2h,0,11696,Work,Alone,0,0,1,0
21273,Male,31,Single,Some college - no degree,Transportation & Material Moving,$50000 - $62499,1~3,4~8,4~8,4~8,1~3,21273,Rainy,7AM,Carry out & Take away,1d,1,21273,Work,Alone,0,0,0,1
19893,Female,36,Divorced,Associates degree,Computer & Mathematical,$12500 - $24999,less1,4~8,1~3,less1,less1,19893,Sunny,10PM,Restaurant(20-50),1d,0,19893,Home,Alone,1,0,0,1
19122,Female,21,Married partner,Some college - no degree,Student,Less than $12500,less1,gt8,4~8,1~3,1~3,19122,Sunny,10PM,Carry out & Take away,2h,0,19122,Home,Kid(s),1,0,0,1
16514,Male,36,Unmarried partner,Bachelors degree,Retired,$37500 - $49999,1~3,4~8,4~8,1~3,1~3,16514,Sunny,7AM,Carry out & Take away,1d,1,16514,Work,Alone,1,1,0,1
13361,Male,26,Single,High School Graduate,Sales & Related,$12500 - $24999,never,never,4~8,1~3,never,13361,Sunny,10AM,Coffee House,2h,1,13361,No Urgent Place,Friend(s),0,0,0,1
21474,Female,41,Married partner,Some college - no degree,Education&Training&Library,$100000 or More,never,gt8,gt8,gt8,4~8,21474,Sunny,7AM,Restaurant(20-50),2h,1,21474,Work,Alone,0,0,1,0
13256,Female,21,Married partner,Some college - no degree,Unemployed,$25000 - $37499,never,less1,1~3,less1,less1,13256,Sunny,2PM,Carry out & Take away,1d,1,13256,No Urgent Place,Friend(s),1,0,0,1
11308,Female,21,Unmarried partner,High School Graduate,Student,$37500 - $49999,never,1~3,1~3,4~8,never,11308,Sunny,6PM,Restaurant(<20),2h,1,11308,No Urgent Place,Friend(s),1,0,0,1
17385,Male,below21,Unmarried partner,Some college - no degree,Student,$87500 - $99999,never,1~3,1~3,1~3,less1,17385,Snowy,6PM,Coffee House,1d,1,17385,Home,Alone,1,0,0,1
13206,Female,41,Married partner,Bachelors degree,Business & Financial,$100000 or More,1~3,less1,less1,1~3,1~3,13206,Sunny,2PM,Restaurant(<20),1d,1,13206,No Urgent Place,Alone,0,0,0,1
16199,Female,31,Unmarried partner,Some High School,Computer & Mathematical,$12500 - $24999,1~3,1~3,4~8,1~3,less1,16199,Sunny,10AM,Coffee House,1d,1,16199,No Urgent Place,Partner,1,0,0,1
18370,Female,50plus,Married partner,Bachelors degree,Education&Training&Library,$12500 - $24999,less1,4~8,4~8,gt8,less1,18370,Sunny,6PM,Coffee House,1d,1,18370,No Urgent Place,Friend(s),0,0,0,1
21883,Female,21,Married partner,Some college - no degree,Sales & Related,$25000 - $37499,less1,1~3,4~8,1~3,never,21883,Snowy,10PM,Coffee House,2h,0,21883,Home,Alone,1,0,0,1
18329,Female,41,Married partner,Graduate degree (Masters or Doctorate),Computer & Mathematical,$75000 - $87499,less1,4~8,gt8,1~3,less1,18329,Snowy,10AM,Carry out & Take away,1d,0,18329,No Urgent Place,Friend(s),1,0,0,1
13180,Male,50plus,Married partner,Some college - no degree,Retired,$87500 - $99999,never,never,1~3,1~3,less1,13180,Sunny,7AM,Coffee House,2h,0,13180,Work,Alone,1,1,0,1
22238,Female,21,Married partner,Some college - no degree,Healthcare Support,$12500 - $24999,less1,1~3,1~3,1~3,less1,22238,Sunny,7AM,Restaurant(20-50),2h,0,22238,Work,Alone,0,0,1,0
